time,load_Nord,load_West,load_Ost,load_Süd,wind_Nord,wind_West,wind_Ost,wind_Süd,pv_Nord,pv_West,pv_Ost,pv_Süd
2025-04-05 09:00:00,9183.243285,16325.76584,10203.603650000001,15305.405475,0.3438811103799326,0.0441229924136626,0.103948611159601,0.0058451439184928,0.5224933520471082,0.5442815062357126,0.4734754473988444,0.5797218315706796
2025-04-05 10:00:00,8825.119155,15689.100720000002,9805.687950000001,14708.531925000001,0.3055448102985593,0.0526046000173839,0.0811456837608105,0.0099366715338672,0.6368177861429467,0.6705476997964578,0.5865661761074566,0.6981887754745948
2025-04-05 11:00:00,8377.043399999999,14892.5216,9307.826,13961.739,0.2947358187063522,0.0707851890065265,0.1321763695917108,0.0232050627418532,0.70764148061127,0.7450408321062815,0.6343177461277395,0.7605578792806517
2025-04-05 12:00:00,8062.38315,14333.125600000001,8958.203500000001,13437.30525,0.3108989964554289,0.094773155681126,0.2029672848570717,0.0421506528296561,0.7078805237422497,0.7650340149450705,0.6016406647088752,0.7632405188527195
2025-04-05 13:00:00,8075.140785,14355.80584,8972.37865,13458.567975,0.3537851582668557,0.1162553272650734,0.2680211480628323,0.0718879469728647,0.6500419147272127,0.7291079484540886,0.5246407548297757,0.7036694919928534
2025-04-05 14:00:00,8212.706775,14600.3676,9125.22975,13687.844625,0.4112743686970931,0.1414702344300382,0.3617676756343796,0.1004462326417686,0.5836081577909246,0.6411894803327552,0.4600914202915458,0.5952303982622861
2025-04-05 15:00:00,8605.93923,15299.447520000002,9562.154700000001,14343.23205,0.4539570376593686,0.2006978171032978,0.4491018745406989,0.1251431763985521,0.4620831890374735,0.4914669265186434,0.3279308105707032,0.4338341469272014
2025-04-05 16:00:00,8976.020535000001,15957.369840000001,9973.356150000001,14960.034225000001,0.4748708446339046,0.2881158444717176,0.5202489531313782,0.165852536533155,0.3047644082783012,0.3205470007768636,0.2116761023375518,0.2565707379180869
2025-04-05 17:00:00,9034.97994,16062.18656,10038.866600000001,15058.299899999998,0.440974435291056,0.3706924307786854,0.535795225238107,0.2294202947292255,0.1353308714970168,0.1430846853731111,0.082529666473626,0.1021116962611994
2025-04-05 18:00:00,8921.459024999998,15860.3716,9912.732250000001,14869.098374999998,0.438555905947312,0.4544016468089817,0.5857035132101923,0.2866436631546047,0.0107353740264173,0.0185085626611201,0.0028842937846797,0.0094252206090391
2025-04-05 19:00:00,8629.485975,15341.308400000002,9588.31775,14382.476625000001,0.438191831404744,0.4956307812990139,0.6179940880232074,0.3051708116906239,0.0,0.0,0.0,0.0
2025-04-05 20:00:00,8252.323919999999,14670.79808,9169.2488,13753.8732,0.4285287395258691,0.4994280336395501,0.5871568774407988,0.304728038246852,0.0,0.0,0.0,0.0
2025-04-05 21:00:00,7783.762725,13837.8004,8648.625250000001,12972.937875,0.4036486810532636,0.4894941328248702,0.4930072658286766,0.305408510912535,0.0,0.0,0.0,0.0
